testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls
hd-02-d1-prog.sl,0.0,0.0,0.3695767275989056,0.23423033839208074,5.0,4.0,181.0,70.0
hd-06-d1-prog.sl,0.0,0.0,0.42674588118679824,0.33740946019534024,5.0,5.0,225.0,103.0
hd-04-d1-prog.sl,0.0,0.0,0.7252227512013633,0.2796704184031114,4.0,5.0,593.0,75.0
hd-03-d4-prog.sl,0.0,0.0,0.8943608098023106,2.939761628198903,5.0,5.0,521.0,803.0
hd-04-d4-prog.sl,0.0,0.0,0.1730608390062116,1.7037732786033302,3.0,5.0,193.0,216.0
hd-01-d4-prog.sl,0.0,0.0,6.293820594600402,4.84212429880281,6.0,6.0,3079.0,1495.0
hd-05-d4-prog.sl,0.0,0.0,6.980743546393933,4.452570143196499,6.0,7.0,3255.0,1238.0
hd-06-d4-prog.sl,0.0,0.0,4.334591180202551,1.9725250607938505,5.0,5.0,2294.0,311.0
hd-07-d1-prog.sl,0.0,0.0,19.049039552593605,0.9764172161987517,6.0,6.0,7559.0,335.0
hd-08-d1-prog.sl,0.0,0.0,0.97128802719526,0.258633066812763,4.0,5.0,731.0,53.0
hd-02-d4-prog.sl,0.0,0.0,10.91627035519923,1.4745022386021447,7.0,4.0,4155.0,100.0
hd-03-d5-prog.sl,0.0,0.0,0.7655403996002861,4.737857478187652,5.0,4.0,437.0,686.0
hd-04-d5-prog.sl,0.0,0.0,0.208277747198008,4.528582816995913,3.0,4.0,239.0,500.0
hd-01-d5-prog.sl,0.0,0.0,9.159757877798985,10.435740810603601,6.0,5.0,4285.0,3270.0
hd-02-d5-prog.sl,0.0,0.0,8.166952566988765,4.1696838249976285,6.0,4.0,3579.0,249.0
hd-05-d5-prog.sl,0.0,0.0,11.883111470396397,16.26419181440142,6.0,7.0,5314.0,4293.0
hd-06-d5-prog.sl,0.0,0.0,13.336161145399092,13.349897918407805,6.0,5.0,5892.0,4506.0
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls,enum-examined,norm-examined
hd-03-d1-prog.sl,0.0,0.0,0.20768046279554256,0.2933911709988024,5.0,4.0,92.0,139.0
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls,enum-examined,norm-examined
hd-03-d1-prog.sl,0.0,0.0,0.27074644980602897,0.3244256025995128,5.0,4.0,132.0,157.0
hd-05-d1-prog.sl,0.0,0.0,1.576265264605172,0.27040200380142776,5.0,5.0,896.0,79.0
hd-04-d1-prog.sl,0.0,0.0,1.4325704397982917,0.4398939712031279,5.0,5.0,929.0,170.0
hd-01-d1-prog.sl,0.0,0.0,1.649741690402152,1.0471436903986615,5.0,4.0,911.0,617.0
hd-06-d1-prog.sl,0.0,0.0,1.3178872094082181,0.20731770180282183,5.0,5.0,691.0,38.0
hd-02-d1-prog.sl,0.0,0.0,1.366218436206691,0.24158758740522898,5.0,4.0,700.0,74.0
hd-03-d4-prog.sl,0.0,0.0,0.5220482607895974,1.64948845259496,5.0,4.0,294.0,220.0
hd-04-d4-prog.sl,0.0,0.0,0.31887747619766743,2.5537523486069404,3.0,5.0,383.0,582.0
hd-05-d4-prog.sl,0.0,0.0,6.298706716002198,2.4512851173931267,6.0,7.0,2895.0,469.0
